Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD),Change%
BTC,11/2/2013,200.543,198.93233,201.24116,198.71016,0.008096572
BTC,11/3/2013,210.3075,200.543,211.17133,200.296,0.048690306
BTC,11/4/2013,225.02,210.3075,227.02833,209.23333,0.069957087
BTC,11/5/2013,248.25333,225.02,248.32116,221.84833,0.103250067
BTC,11/6/2013,262.32666,248.25333,262.67166,242.95166,0.056689391
BTC,11/7/2013,294.48699,262.32666,294.48749,260.45166,0.122596499
BTC,11/8/2013,331.10325,294.48699,343.67975,293.48749,0.124339143
BTC,11/9/2013,285.8875,331.10325,355.2275,277.25275,-0.136560876
BTC,11/10/2013,304.97974,285.8875,323.27249,260.70325,0.066782353
BTC,11/11/2013,338.137,304.97974,339.795,303.6505,0.10871955
BTC,11/12/2013,357.48,338.137,358.94999,336.30775,0.057204624
BTC,11/13/2013,402.954,357.48,409.51,350.20999,0.127207116
BTC,11/14/2013,409.10375,402.954,415.93975,383.5775,0.015261668
BTC,11/15/2013,420.21649,409.10375,427.90425,386.565,0.027163623
BTC,11/16/2013,437.29725,420.21649,437.9695,415.1975,0.040647524
BTC,11/17/2013,510.6025,437.29725,512.16999,436.13324,0.167632543
BTC,11/18/2013,693.65,510.6025,781.82624,491.585,0.358493153
BTC,11/19/2013,531.54249,693.65,716.825,394.90624,-0.23370217
BTC,11/20/2013,574.71599,531.54249,580.11375,428.9815,0.081223046
BTC,11/21/2013,681.33,574.71599,705.49725,570.78025,0.185507297
BTC,11/22/2013,774.18,681.33,775.6525,651.89599,0.136277575
BTC,11/23/2013,746.19374,774.18,823.41525,691.6925,-0.036149552
BTC,11/24/2013,768.8475,746.19374,787.2475,707.75149,0.030359086
BTC,11/25/2013,789.36475,768.8475,793.71424,739.8375,0.026685721
BTC,11/26/2013,893.1815,789.36475,904.585,787.19,0.131519364
BTC,11/27/2013,934.355,893.1815,965.2525,870.38525,0.046097574
BTC,11/28/2013,1068.363,934.355,1084.9466,912.931,0.143423003
BTC,11/29/2013,1154.92593,1068.363,1157.49894,1028.22683,0.081023894
BTC,11/30/2013,1099.51926,1154.92593,1156.02831,1099.2065,-0.047974219
BTC,12/1/2013,1019.78966,1099.51926,1099.70754,783.68616,-0.072513145
BTC,12/2/2013,1028.845,1019.78966,1049.67916,929.95483,0.008879615
BTC,12/3/2013,1071.2848,1028.845,1092.83331,1021.177,0.041249945
BTC,12/4/2013,1139.33083,1071.2848,1151.29749,1066.87277,0.063518151
BTC,12/5/2013,1004.61633,1139.33083,1144.36916,870.3838,-0.11824002
BTC,12/6/2013,759.43041,1004.61633,1038.55,656.87499,-0.244059262
BTC,12/7/2013,689.81,759.43041,826.32766,558.08333,-0.091674509
BTC,12/8/2013,841.83966,689.81,845.85092,682.71342,0.220393529
BTC,12/9/2013,916.77599,841.83966,948.68183,809.91748,0.089014968
BTC,12/10/2013,967.42866,916.77599,1004.93666,900.68016,0.055250869
BTC,12/11/2013,866.29003,967.42866,975.62383,832.22683,-0.10454376
BTC,12/12/2013,911.23204,866.29003,919.30033,843.4055,0.051878711
BTC,12/13/2013,889.81946,911.23204,933.17016,859.44999,-0.023498493
BTC,12/14/2013,848.9975,889.81946,897.30915,848.25583,-0.045876677
BTC,12/15/2013,868.95316,848.9975,886.23583,819.43828,0.023504969
BTC,12/16/2013,653.80483,868.95316,876.21516,636.15056,-0.247594853
BTC,12/17/2013,654.06266,653.80483,757.02366,647.62209,0.000394353
BTC,12/18/2013,553.69166,654.06266,654.06266,422.497,-0.153457774
BTC,12/19/2013,693.05883,553.69166,710.3255,545.53966,0.251705381
BTC,12/20/2013,649.38965,693.05883,733.23666,598.06131,-0.063009341
BTC,12/21/2013,595.95883,649.38965,651.8435,580.72816,-0.082278521
BTC,12/22/2013,647.68316,595.95883,671.59166,594.36595,0.086791784
BTC,12/23/2013,671.58116,647.68316,685.3675,632.5431,0.036897671
BTC,12/24/2013,659.84333,671.58116,675.614,645.78333,-0.017477902
BTC,12/25/2013,702.00083,659.84333,720.22498,651.53,0.063890166
BTC,12/26/2013,758.01016,702.00083,780.93666,698.07,0.079785276
BTC,12/27/2013,734.01166,758.01016,772.90666,723.98666,-0.031659866
BTC,12/28/2013,717.92623,734.01166,753.83333,705.1025,-0.021914407
BTC,12/29/2013,752.82022,717.92623,759.6362,713.751,0.048603866
BTC,12/30/2013,744.17249,752.82022,763.83,743.7,-0.011487112
BTC,12/31/2013,768.40783,744.17249,772.959,733.19433,0.032566831
BTC,1/1/2014,769.09849,768.40783,774.26333,750.52516,0.00089882
BTC,1/2/2014,804.02719,769.09849,826.34166,768.15367,0.04541512
BTC,1/3/2014,813.31748,804.02719,839.85833,798.11833,0.011554696
BTC,1/4/2014,871.11583,813.31748,873.98,808.71666,0.07106493
BTC,1/5/2014,970.65083,871.11583,972.00354,861.25831,0.114261498
BTC,1/6/2014,962.46447,970.65083,1023.16666,914.76666,-0.008433888
BTC,1/7/2014,855.75933,962.46447,970.22516,788.70166,-0.110866576
BTC,1/8/2014,860.84166,855.75933,886.02916,822.32296,0.005938971
BTC,1/9/2014,847.5325,860.84166,880.64166,814.17054,-0.015460637
BTC,1/10/2014,892.26115,847.5325,902.035,837.57458,0.052775144
BTC,1/11/2014,916.69666,892.26115,940.495,876.57666,0.027386052
BTC,1/12/2014,873.27168,916.69666,920.71733,857.73833,-0.047371155
BTC,1/13/2014,863.69888,873.27168,873.27168,821.00333,-0.010961995
BTC,1/14/2014,853.25666,863.69888,871.11385,839.125,-0.012090116
BTC,1/15/2014,874.07416,853.25666,888.88519,853.25666,0.0243977
BTC,1/16/2014,842.19173,874.07416,879.62999,841.27916,-0.036475658
BTC,1/17/2014,834.86666,842.19173,854.32827,810.22333,-0.008697628
BTC,1/18/2014,838.42916,834.86666,850.56666,834.08333,0.004267148
BTC,1/19/2014,881.87583,838.42916,885.16166,834.77499,0.05181913
BTC,1/20/2014,873.28916,881.87583,882.45166,857.84584,-0.009736824
BTC,1/21/2014,874.13266,873.28916,876.14065,861.77833,0.000965889
BTC,1/22/2014,864.56116,874.13266,874.13266,854.05916,-0.010949711
BTC,1/23/2014,838.14997,864.56116,866.45964,834.99822,-0.030548666
BTC,1/24/2014,834.57416,838.14997,838.26,810.64042,-0.004266313
BTC,1/25/2014,858.12641,834.57416,876.24165,833.72638,0.02822068
BTC,1/26/2014,887.08337,858.12641,899.2283,851.74833,0.033744399
BTC,1/27/2014,830.53133,887.08337,887.37698,800.03833,-0.063750536
BTC,1/28/2014,832.89496,830.53133,860.24269,798.18333,0.002845925
BTC,1/29/2014,832.87399,832.89496,846.92594,832.25583,-2.51772E-05
BTC,1/30/2014,841.48914,832.87399,855.86653,816.05635,0.010343882
BTC,1/31/2014,847.36383,841.48914,852.3975,839.53166,0.006981302
BTC,2/1/2014,854.7225,847.36383,869.4796,843.35344,0.008684192
BTC,2/2/2014,856.03366,854.7225,882.43124,850.30816,0.001534018
BTC,2/3/2014,847.70697,856.03366,856.03366,842.73749,-0.009727059
BTC,2/4/2014,844.28836,847.70697,852.26152,839.72962,-0.004032773
BTC,2/5/2014,802.75333,844.28836,846.35105,793.63344,-0.049195313
BTC,2/6/2014,748.43559,802.75333,815.79724,738.61499,-0.067664297
BTC,2/7/2014,692.66914,748.43559,758.33833,658.83333,-0.074510687
BTC,2/8/2014,668.86463,692.66914,721.64138,657.87721,-0.03436635
BTC,2/9/2014,700.44843,668.86463,711.97109,662.74428,0.047220018
BTC,2/10/2014,694.3125,700.44843,702.36822,535.55166,-0.008760003
BTC,2/11/2014,665.7975,694.3125,710.6525,635.23249,-0.041069403
BTC,2/12/2014,645.615,665.7975,671.9975,633.395,-0.030313271
BTC,2/13/2014,578.4125,645.615,653.355,532.3125,-0.104090673
BTC,2/14/2014,641.91,578.4125,696.75,553.075,0.109778921
BTC,2/15/2014,656.2725,641.91,657.99749,626.80499,0.022374632
BTC,2/16/2014,611.04499,656.2725,657.2725,576.025,-0.068915748
BTC,2/17/2014,634.99,611.04499,653.75,603.0675,0.039186984
BTC,2/18/2014,618.79,634.99,641.37249,607.9425,-0.025512213
BTC,2/19/2014,619.8425,618.79,625.4225,612.5025,0.0017009
BTC,2/20/2014,545.7625,619.8425,620.84,525.0725,-0.119514231
BTC,2/21/2014,561.535,545.7625,581.24,538.12249,0.028899934
BTC,2/22/2014,622.22,561.535,622.22,554.3525,0.108069844
BTC,2/23/2014,572.7675,622.22,637.5025,567.5,-0.079477516
BTC,2/24/2014,501.155,572.7675,583.135,492.8925,-0.125028917
BTC,2/25/2014,550.6025,501.155,562.54499,418.755,0.098667079
BTC,2/26/2014,573.1025,550.6025,599.505,548.98749,0.040864326
BTC,2/27/2014,567.2925,573.1025,583.7825,558.2225,-0.010137803
BTC,2/28/2014,551.73,567.2925,570.7875,535.87,-0.027432938
BTC,3/1/2014,560.195,551.73,570.0025,548.7825,0.015342649
BTC,3/2/2014,567.7,560.195,568.275,550.74749,0.013397121
BTC,3/3/2014,666.1475,567.7,681.615,562.3025,0.173414656
BTC,3/4/2014,660.84,666.1475,698.05,653.525,-0.007967455
BTC,3/5/2014,662.0225,660.84,666.3275,643.525,0.001789389
BTC,3/6/2014,651.285,662.0225,663.74,644.345,-0.016219237
BTC,3/7/2014,612.33,651.285,653.98249,611.02,-0.059812524
BTC,3/8/2014,611.1625,612.33,626.25,600.99249,-0.001906652
BTC,3/9/2014,637.615,611.1625,644.8825,610.0675,0.043282269
BTC,3/10/2014,626,637.615,642.5275,610.995,-0.018216322
BTC,3/11/2014,633.74749,626,645.75,615.2725,0.012376182
BTC,3/12/2014,631.755,633.74749,639.5375,627.3925,-0.003143981
BTC,3/13/2014,636.41414,631.755,641.66999,631.315,0.007374916
BTC,3/14/2014,628.18751,636.41414,636.75668,624.77166,-0.012926536
BTC,3/15/2014,632.95333,628.18751,636,625.54183,0.00758662
BTC,3/16/2014,630.34833,632.95333,635.24333,627.48,-0.004115627
BTC,3/17/2014,617.24333,630.34833,630.77666,616.17333,-0.020790092
BTC,3/18/2014,616.86665,617.24333,621.47168,599.75998,-0.000610262
BTC,3/19/2014,601.015,616.86665,621.18353,601.00996,-0.025697045
BTC,3/20/2014,581.33333,601.015,604.52831,579.55331,-0.032747386
BTC,3/21/2014,570.36168,581.33333,605.15331,563.46166,-0.018873251
BTC,3/22/2014,562.95333,570.36168,571.86663,550.60331,-0.012988863
BTC,3/23/2014,557.16833,562.95333,570.33081,551.16331,-0.010276163
BTC,3/24/2014,573.34998,557.16833,587.98666,552.12997,0.029042659
BTC,3/25/2014,572.49161,573.34998,585.57499,570.43831,-0.001497114
BTC,3/26/2014,570.54833,572.49161,589.95497,561.61165,-0.003394425
BTC,3/27/2014,509.70665,570.54833,571.57667,471.01833,-0.106637206
BTC,3/28/2014,499.24998,509.70665,525.16333,487.16333,-0.020515075
BTC,3/29/2014,486.80845,499.24998,504.21231,483.5116,-0.024920442
BTC,3/30/2014,472.4783,486.80845,486.80845,443.26166,-0.029436938
BTC,3/31/2014,464.88,472.4783,472.4783,442.19166,-0.016081797
BTC,4/1/2014,480.16581,464.88,500.64066,459.6783,0.032881195
BTC,4/2/2014,427.87498,480.16581,494.98333,419.705,-0.10890161
BTC,4/3/2014,432.99716,427.87498,456.34863,414.41333,0.011971207
BTC,4/4/2014,453.87148,432.99716,455.99333,428.63,0.048208907
BTC,4/5/2014,462.445,453.87148,465.63773,444.13629,0.018889753
BTC,4/6/2014,456.46948,462.445,466.475,450.80566,-0.01292158
BTC,4/7/2014,452.81,456.46948,458.925,443.71861,-0.008016922
BTC,4/8/2014,450.48083,452.81,456.88188,446.71668,-0.005143813
BTC,4/9/2014,426.98333,450.48083,453.06422,423.82189,-0.052160932
BTC,4/10/2014,374.59166,426.98333,427.5385,344.22166,-0.12270191
BTC,4/11/2014,438.24666,374.59166,438.24666,374.59166,0.169931706
BTC,4/12/2014,423.51566,438.24666,438.91098,413.08833,-0.033613491
BTC,4/13/2014,409.03166,423.51566,425.68516,394.1018,-0.034199444
BTC,4/14/2014,455.28316,409.03166,470.95333,406.85585,0.113075599
BTC,4/15/2014,517.09666,455.28316,524.80583,454.18166,0.135769353
BTC,4/16/2014,522.455,517.09666,543.31749,493.08333,0.010362357
BTC,4/17/2014,490.8785,522.455,529.29783,481.45501,-0.060438698
BTC,4/18/2014,469.38332,490.8785,497.77333,468.16166,-0.043789206
BTC,4/19/2014,507.80663,469.38332,511.76836,467.81668,0.08185913
BTC,4/20/2014,505.09665,507.80663,510.83165,489.18038,-0.005336638
BTC,4/21/2014,497.65001,505.09665,507.44998,488.875,-0.014743
BTC,4/22/2014,487.84,497.65001,498.59166,482.73666,-0.019712669
BTC,4/23/2014,487.11333,487.84,489.32333,480.58666,-0.001489566
BTC,4/24/2014,469.08816,487.11333,500.62333,468.98333,-0.037004058
BTC,4/25/2014,448.77834,469.08816,472.48499,440.13883,-0.043296382
BTC,4/26/2014,452.14829,448.77834,463.18666,448.50008,0.007509164
BTC,4/27/2014,426.78166,452.14829,457.45584,423.40166,-0.056102457
BTC,4/28/2014,432.60498,426.78166,445.73085,421.07659,0.013644729
BTC,4/29/2014,444.85668,432.60498,449.08171,431.00828,0.028320756
BTC,4/30/2014,454.55666,444.85668,455.43,432.97666,0.02180473
BTC,5/1/2014,453.59833,454.55666,459.42666,447.27006,-0.002108274
BTC,5/2/2014,441.97833,453.59833,453.59833,439.90333,-0.025617378
BTC,5/3/2014,438.29035,441.97833,443.36661,428.51808,-0.008344255
BTC,5/4/2014,432.78748,438.29035,438.44883,428.51836,-0.012555307
BTC,5/5/2014,418.61831,432.78748,434.35831,418.55791,-0.032739325
BTC,5/6/2014,428.42593,418.61831,431.33331,418.01666,0.02342855
BTC,5/7/2014,442.57666,428.42593,446.35999,423.11181,0.033029583
BTC,5/8/2014,439.04,442.57666,445.01666,434.30833,-0.007991068
BTC,5/9/2014,449.04333,439.04,451.24499,438.06666,0.022784553
BTC,5/10/2014,449.74166,449.04333,453.54333,446.21333,0.001555151
BTC,5/11/2014,434.27,449.74166,450.04166,430.33333,-0.034401216
BTC,5/12/2014,437,434.27,440.21333,431.515,0.006286412
BTC,5/13/2014,438.88,437,439.51833,433.13333,0.004302059
BTC,5/14/2014,445.045,438.88,445.89666,438.88,0.01404712
BTC,5/15/2014,443.18,445.045,447.74499,441.73333,-0.004190587
BTC,5/16/2014,445.60666,443.18,447.15166,442.29,0.005475563
BTC,5/17/2014,445.15666,445.60666,446.48,443.78166,-0.001009859
BTC,5/18/2014,444.73833,445.15666,446.18166,442.35,-0.000939737
BTC,5/19/2014,455.65333,444.73833,458.23333,442.05333,0.024542521
BTC,5/20/2014,489.86999,455.65333,494.21,450.16333,0.075093624
BTC,5/21/2014,490.18666,489.86999,494.46166,487.63,0.000646437
BTC,5/22/2014,522.31,490.18666,535.09,487.815,0.065532873
BTC,5/23/2014,512.30833,522.31,543.095,511.97333,-0.019148915
BTC,5/24/2014,533.92999,512.30833,535.725,511.69833,0.042204389
BTC,5/25/2014,579.59333,533.92999,589.945,533.13,0.085523085
BTC,5/26/2014,581.51,579.59333,589.78166,575.84,0.003306922
BTC,5/27/2014,572.44833,581.51,591.24166,549.62,-0.015582999
BTC,5/28/2014,562.4,572.44833,576.55666,560.415,-0.017553252
BTC,5/29/2014,571.845,562.4,573.27,556.28166,0.016794097
BTC,5/30/2014,612.12666,571.845,622.50666,566.69666,0.070441571
BTC,5/31/2014,638.16333,612.12666,638.94666,610.82499,0.042534775
BTC,6/1/2014,634.98333,638.16333,676.60333,620.585,-0.00498305
BTC,6/2/2014,660.24666,634.98333,667.19333,610.99333,0.039785816
BTC,6/3/2014,627.79833,660.24666,675.73833,617.78666,-0.049145769
BTC,6/4/2014,642.89166,627.79833,650.76333,624.965,0.024041685
BTC,6/5/2014,652.52666,642.89166,664.97833,639.42833,0.014986973
BTC,6/6/2014,648.60166,652.52666,657.94166,635.85166,-0.00601508
BTC,6/7/2014,652.59166,648.60166,656.84666,646.63166,0.006151696
BTC,6/8/2014,652.11,652.59166,655.015,649.41333,-0.000738073
BTC,6/9/2014,644.085,652.11,653.34666,637.57833,-0.012306206
BTC,6/10/2014,642.00666,644.085,657.97,640.465,-0.00322681
BTC,6/11/2014,632.55,642.00666,646.385,624.16166,-0.014729847
BTC,6/12/2014,585.48333,632.55,633.66166,562.59,-0.074407825
BTC,6/13/2014,588.52333,585.48333,613.465,584.635,0.005192291
BTC,6/14/2014,570.28833,588.52333,590.76166,541.19333,-0.030984328
BTC,6/15/2014,589.06666,570.28833,593.54833,551.31,0.032927782
BTC,6/16/2014,592.25666,589.06666,606.82166,585.685,0.005415346
BTC,6/17/2014,610.41333,592.25666,613.99166,590.18833,0.03065676
BTC,6/18/2014,601.88666,610.41333,612.85666,599.72333,-0.013968682
BTC,6/19/2014,594.09333,601.88666,605.93833,590.16999,-0.012948169
BTC,6/20/2014,582.04499,594.09333,595.21666,581.18833,-0.020280214
BTC,6/21/2014,599.57,582.04499,603.205,581.68666,0.030109374
BTC,6/22/2014,592.405,599.57,602.82833,591.495,-0.011950231
BTC,6/23/2014,584.64166,592.405,593.255,580.84,-0.013104785
BTC,6/24/2014,575.905,584.64166,588.78,570.47166,-0.014943615
BTC,6/25/2014,571.76666,575.905,576.03166,558.58333,-0.007185803
BTC,6/26/2014,582.43166,571.76666,584.16333,565.91833,0.018652714
BTC,6/27/2014,597.66833,582.43166,600.72,576.24833,0.026160443
BTC,6/28/2014,598.73333,597.66833,604.33833,591.205,0.001781925
BTC,6/29/2014,597.51333,598.73333,600.54166,588.98,-0.002037635
BTC,6/30/2014,647.12249,597.51333,647.12249,597.04499,0.083026031
BTC,7/1/2014,637.85625,647.12249,654.76874,627.77125,-0.014319144
BTC,7/2/2014,642.65125,637.85625,653.65875,635.17999,0.007517368
BTC,7/3/2014,643.95124,642.65125,646.88375,635.26625,0.002022855
BTC,7/4/2014,628.41625,643.95124,644.18125,625.80125,-0.024124482
BTC,7/5/2014,631.03,628.41625,635.89874,624.50125,0.004159265
BTC,7/6/2014,631.29875,631.03,632.575,627.43125,0.000425891
BTC,7/7/2014,621.24249,631.29875,633.0625,612.2625,-0.015929479
BTC,7/8/2014,620.72,621.24249,621.74749,616.19625,-0.00084104
BTC,7/9/2014,621.3075,620.72,624.01,616.165,0.000946482
BTC,7/10/2014,616.83124,621.3075,621.4675,609.4275,-0.007204581
BTC,7/11/2014,634.35749,616.83124,636.61875,613.94875,0.028413363
BTC,7/12/2014,627.69,634.35749,635.04625,625.99249,-0.010510619
BTC,7/13/2014,621.42499,627.69,634.12,621.28,-0.009981058
BTC,7/14/2014,618.73875,621.42499,623.24749,615.9775,-0.00432271
BTC,7/15/2014,619.8075,618.73875,622.46124,617.84124,0.001727304
BTC,7/16/2014,614.68875,619.8075,620.45,612.87625,-0.008258613
BTC,7/17/2014,623.49749,614.68875,627.04625,611.75,0.014330407
BTC,7/18/2014,623.99625,623.49749,628.54499,616.475,0.000799939
BTC,7/19/2014,623.00625,623.99625,626.80875,621.365,-0.001586548
BTC,7/20/2014,617.96124,623.00625,623.97375,617.38375,-0.008097848
BTC,7/21/2014,622.10749,617.96124,622.20624,616.73375,0.006709563
BTC,7/22/2014,618.4475,622.10749,622.49125,617.945,-0.005883212
BTC,7/23/2014,617.6875,618.4475,619.92375,616.93375,-0.001228884
BTC,7/24/2014,602.93125,617.6875,618.26374,591.455,-0.023889507
BTC,7/25/2014,597.585,602.93125,605.98125,593.5875,-0.008867097
BTC,7/26/2014,592.96375,597.585,598.15625,590.17625,-0.00773321
BTC,7/27/2014,580.11,592.96375,595.87875,579.15125,-0.021677126
BTC,7/28/2014,585.44875,580.11,622.93125,511.66375,0.009202996
BTC,7/29/2014,580.5175,585.44875,586.625,577.58124,-0.008423026
BTC,7/30/2014,564.57,580.5175,581.28125,559.62249,-0.027471179
BTC,7/31/2014,583.39,564.57,587.96,564.57,0.033335105
BTC,8/1/2014,593.80625,583.39,601.835,582.61,0.017854694
BTC,8/2/2014,581.52,593.80625,594.16875,580.22625,-0.020690671
BTC,8/3/2014,585.80125,581.52,588.20375,578.20875,0.007362172
BTC,8/4/2014,582.33375,585.80125,592.83624,581.84375,-0.005919243
BTC,8/5/2014,582.52125,582.33375,586.70875,579.83624,0.00032198
BTC,8/6/2014,583.62375,582.52125,586.8775,578.80125,0.001892635
BTC,8/7/2014,595.80875,583.62375,598.76874,581.7175,0.020878177
BTC,8/8/2014,585.39625,595.80875,596.385,585.23125,-0.017476246
BTC,8/9/2014,586.05875,585.39625,588.99749,584.89,0.001131712
BTC,8/10/2014,588.7525,586.05875,593.6975,585.695,0.004596382
BTC,8/11/2014,566.31625,588.7525,588.7525,564.91999,-0.038108118
BTC,8/12/2014,565.55125,566.31625,573.31375,562.8375,-0.001350835
BTC,8/13/2014,534.54,565.55125,565.73,524.33,-0.054833669
BTC,8/14/2014,511.4725,534.54,534.57875,495.26,-0.043153927
BTC,8/15/2014,487.56625,511.4725,515.36,483.475,-0.04674005
BTC,8/16/2014,516.62625,487.56625,522.19,484.215,0.059602157
BTC,8/17/2014,489.4675,516.62625,516.95375,482.85875,-0.052569435
BTC,8/18/2014,455.91625,489.4675,491.965,435.59875,-0.068546431
BTC,8/19/2014,472.91,455.91625,488.52625,455.83375,0.037273841
BTC,8/20/2014,519.015,472.91,532.7675,464.39625,0.097492123
BTC,8/21/2014,508.12875,519.015,526.78625,506.63625,-0.020974827
BTC,8/22/2014,507.51,508.12875,522.19375,500.03625,-0.001217703
BTC,8/23/2014,501.63125,507.51,509.285,490.61,-0.011583516
BTC,8/24/2014,503.32125,501.63125,513.375,496.2525,0.003369009
BTC,8/25/2014,504.62625,503.32125,506.19875,497.67625,0.002592777
BTC,8/26/2014,513.39125,504.62625,514.85375,503.22625,0.017369291
BTC,8/27/2014,514.62375,513.39125,521.34875,509.58875,0.002400703
BTC,8/28/2014,506.025,514.62375,515.78375,505.46125,-0.016708809
BTC,8/29/2014,504.70625,506.025,512.28,502.4225,-0.002606097
BTC,8/30/2014,502.055,504.70625,505.585,499.49875,-0.005253056
BTC,8/31/2014,474.5425,502.055,502.54375,474.09125,-0.054799773
BTC,9/1/2014,477.98375,474.5425,485.94,471.12375,0.007251721
BTC,9/2/2014,476.88375,477.98375,483.305,470.88375,-0.002301333
BTC,9/3/2014,475.65,476.88375,479.59875,473.87875,-0.002587108
BTC,9/4/2014,485.65125,475.65,494.03625,475.10375,0.02102649
BTC,9/5/2014,480.9075,485.65125,489.5875,478.82625,-0.009767812
BTC,9/6/2014,481.88375,480.9075,484.8225,479.78,0.002030016
BTC,9/7/2014,473.58625,481.88375,485.37,471.99875,-0.017218883
BTC,9/8/2014,468.5775,473.58625,478.3925,464.52,-0.010576215
BTC,9/9/2014,474.29125,468.5775,478.03375,464.65625,0.012193821
BTC,9/10/2014,479.4175,474.29125,487.20625,474.29125,0.010808232
BTC,9/11/2014,473.6725,479.4175,480.3975,471.16625,-0.011983292
BTC,9/12/2014,471.5325,473.6725,476.02125,467.1125,-0.004517889
BTC,9/13/2014,475.37875,471.5325,479.2275,470.97125,0.008156914
BTC,9/14/2014,475.02125,475.37875,477.78375,473.335,-0.000752032
BTC,9/15/2014,471.08375,475.02125,476.43625,468.3875,-0.008289103
BTC,9/16/2014,464.55375,471.08375,472.42125,461.65625,-0.013861654
BTC,9/17/2014,449.95875,464.55375,465.32375,446.705,-0.031417247
BTC,9/18/2014,425.4475,449.95875,451.36625,405.18375,-0.054474438
BTC,9/19/2014,410.08,425.4475,426.48125,380.745,-0.03612079
BTC,9/20/2014,405.79625,410.08,422.99125,401.93375,-0.010446132
BTC,9/21/2014,399.0975,405.79625,405.79625,390.7875,-0.016507669
BTC,9/22/2014,399.5025,399.0975,405.245,394.59125,0.00101479
BTC,9/23/2014,427.8125,399.5025,443.6875,391.45625,0.070863136
BTC,9/24/2014,416.12,427.8125,431.79,412.89875,-0.027330898
BTC,9/25/2014,410.15,416.12,418.56,406.60125,-0.014346823
BTC,9/26/2014,403.4975,410.15,411.04,396.04375,-0.016219676
BTC,9/27/2014,398.84,403.4975,405.205,394.14,-0.011542822
BTC,9/28/2014,377.97875,398.84,398.8675,370.05625,-0.052304809
BTC,9/29/2014,376.08375,377.97875,385.71375,369.125,-0.005013509
BTC,9/30/2014,387.94,376.08375,393.98,373.77625,0.031525558
BTC,10/1/2014,381.7475,387.94,390.35375,377.6,-0.01596252
BTC,10/2/2014,372.0575,381.7475,382.77125,369.24875,-0.02538327
BTC,10/3/2014,360.7525,372.0575,374.555,353.80125,-0.030385088
BTC,10/4/2014,335.98125,360.7525,362.13,321.86375,-0.068665498
BTC,10/5/2014,308.07875,335.98125,337.22375,286.36874,-0.083047789
BTC,10/6/2014,337.23375,308.07875,343.51,304.6875,0.094634894
BTC,10/7/2014,326.2325,337.23375,338.76,316.71749,-0.032622031
BTC,10/8/2014,351.34625,326.2325,355.73875,325.51375,0.076981141
BTC,10/9/2014,368.59625,351.34625,382.66625,347.19,0.049096867
BTC,10/10/2014,359.2025,368.59625,374.90375,351.54,-0.025485202
BTC,10/11/2014,356.99875,359.2025,363.73375,350.48625,-0.006135119
BTC,10/12/2014,371.15625,356.99875,377.92125,352.45375,0.039657002
BTC,10/13/2014,392.7825,371.15625,394.5675,366.7275,0.058267239
BTC,10/14/2014,396.34625,392.7825,409.73375,390.89375,0.009073088
BTC,10/15/2014,392.56625,396.34625,397.48375,386.385,-0.009537116
BTC,10/16/2014,376.26875,392.56625,393.36375,369.29375,-0.041515286
BTC,10/17/2014,378.675,376.26875,382.7,371.83375,0.00639503
BTC,10/18/2014,390.95875,378.675,392.87125,376.21125,0.032438767
BTC,10/19/2014,381.72375,390.95875,391.365,381.72375,-0.023621418
BTC,10/20/2014,380.0575,381.72375,383.8175,377.025,-0.004365068
BTC,10/21/2014,382.93875,380.0575,388.965,377.90937,0.00758109
BTC,10/22/2014,376.59,382.93875,383.8075,376.59,-0.016579022
BTC,10/23/2014,351.7825,376.59,376.59,351.25625,-0.065874027
BTC,10/24/2014,353.6325,351.7825,360.555,351.12,0.005258931
BTC,10/25/2014,345.1925,353.6325,355.545,339.92625,-0.023866585
BTC,10/26/2014,350.9775,345.1925,357.86875,345.1925,0.016758765
BTC,10/27/2014,349.79625,350.9775,355.53125,346.00125,-0.0033656
BTC,10/28/2014,348.9025,349.79625,354.6925,346.82875,-0.002555059
BTC,10/29/2014,335.53625,348.9025,351.84875,332.49874,-0.038309413
BTC,10/30/2014,343.55875,335.53625,350.41375,332.73375,0.023909488
BTC,10/31/2014,338.0105,343.55875,346.26625,335.50367,-0.016149349
BTC,11/1/2014,325.22633,338.0105,338.1295,319.367,-0.037821813
BTC,11/2/2014,331.60083,325.22633,333.75983,319.0435,0.019600197
BTC,11/3/2014,324.71833,331.60083,332.75133,323.06333,-0.020755376
BTC,11/4/2014,332.45666,324.71833,335.81166,320.93333,0.0238309
BTC,11/5/2014,336.585,332.45666,341.49,328.56166,0.012417679
BTC,11/6/2014,346.775,336.585,351.575,336.02833,0.030274671
BTC,11/7/2014,344.81166,346.775,351.295,339.86,-0.005661711
BTC,11/8/2014,343.065,344.81166,345.625,340.63,-0.005065548
BTC,11/9/2014,358.50166,343.065,363.85333,342.325,0.044996313
BTC,11/10/2014,368.07666,358.50166,374.71166,357.98,0.026708384
BTC,11/11/2014,376.99666,368.07666,380.52,360.49166,0.024234082
BTC,11/12/2014,442.10666,376.99666,442.37166,376.98666,0.1727071
BTC,11/13/2014,389.00333,442.10666,458.05166,385.675,-0.120114295
BTC,11/14/2014,394.92666,389.00333,412.20666,381.855,0.015226939
BTC,11/15/2014,377.08,394.92666,397.02666,368.45,-0.045189808
BTC,11/16/2014,400.47166,377.08,404.445,376.615,0.06203368
